card_id	internal_card_id	card_name	
.10514	1303	Brave the Elements
.10516	1457	Caller of Gales
.10517	1496	Caravan Hurda
.10518	1502	Carnage Altar
.10519	1581	Celestial Mantle
.10521	1794	Cliff Threader
.10524	1985	Cosi's Trickster
.10525	2113	Crypt Ripper
.10527	2294	Day of Judgment
.10528	2457	Desecrated Earth
.10529	2508	Devout Lightcaster
.10530	2576	Disfigure
.10531	2918	Eldrazi Monument
.10532	2924	Electropotence
.10534	3010	Emeria Angel
.10535	3011	Emeria, the Sky Ruin
.10536	3144	Eternity Vessel
.10537	3191	Expedition Map
.10539	3321	Feast of Blood
.10540	3340	Felidar Sovereign
.10541	3652	Frontier Guide
.10543	3815	Geyser Glider
.10544	3863	Giant Scorpion
.10547	4011	Goblin Guide
.10549	4045	Goblin Shortcutter
.10550	4062	Goblin War Paint
.10553	4177	Graypelt Refuge
.10554	4178	Grazing Gladehart
.10555	4207	Greenweaver Druid
.10556	4224	Grim Discovery
.10557	4324	Guul Draz Specter
.10558	4325	Guul Draz Vampire
.10559	4335	Hagra Crocodile
.10560	4336	Hagra Diabolist
.10561	4350	Halo Hunter
.10563	4463	Hedron Crab
.10564	4465	Hedron Scrabbler
.10565	4486	Hellfire Mongrel
.10567	4553	Hideous End
.10568	4563	Highland Berserker
.10571	4938	Iona, Shield of Emeria
.10572	4939	Ior Ruin Expedition
.10573	5078	Joraga Bard
.10574	5085	Journey to Nowhere
.10575	5118	Jwar Isle Refuge
.10576	5122	Kabira Crossroads
.10577	5123	Kabira Evangel
.10578	5133	Kalitas, Bloodchief of Ghet
.10579	5185	Kazandu Blademaster
.10580	5186	Kazandu Refuge
.10581	5188	Kazuul Warlord
.10582	5236	Khalni Gem
.10583	5237	Khalni Heart Expedition
.10585	5353	Kor Cartographer
.10586	13306	Kor Duelist
.10587	5358	Kor Hookmaster
.10590	5361	Kor Skyfisher
.10591	5377	Kraken Hatchling
.10592	5460	Landbind Ritual
.10595	5647	Living Tsunami
.10596	5696	Lorthos, the Tidemaker
.10597	5707	Lotus Cobra
.10599	5737	Luminarch Ascension
.10602	5826	Makindi Shieldmate
.10603	5828	Malakir Bloodwitch
.10604	5902	Mark of Mutiny
.10606	5918	Marsh Flats
.10607	6054	Merfolk Seastalkers
.10608	6059	Merfolk Wayfinder
.10610	6149	Mindless Null
.10611	6182	Mire Blight
.10612	6227	Misty Rainforest
.10614	6272	Molten Ravager
.10615	6379	Murasa Pyromancer
.10616	6473	Narrow Escape
.10618	6638	Nimana Sell-Sword
.10619	6645	Nimbus Wings
.10621	6653	Nissa's Chosen
.10623	6754	Ob Nixilis, the Fallen
.10625	6811	Ondu Cleric
.10628	6861	Oran-Rief Survivalist
.10629	6862	Oran-Rief, the Vastwood
.10630	7009	Paralyzing Grasp
.10631	7208	Pillarfield Ox
.10632	7217	Piranha Marsh
.10634	7258	Plated Geopede
.10636	7359	Primal Bellow
.10637	7474	Punishing Fire
.10638	7518	Pyromancer Ascension
.10639	7536	Quest for Ancient Secrets
.10641	7538	Quest for the Gemblades
.10642	7540	Quest for the Gravelord
.10643	7541	Quest for the Holy Relic
.10644	7655	Rampaging Baloths
.10646	7754	Reckless Scholar
.10647	7810	Relic Crush
.10649	8042	Roil Elemental
.10650	8099	Ruinous Minotaur
.10653	8263	Savage Silhouette
.10654	8280	Scalding Tarn
.10655	8372	Scute Mob
.10656	8378	Scythe Tiger
.10657	8380	Sea Gate Loremaster
.10658	8409	Seascape Aerialist
.10659	8452	Seismic Shudder
.10660	8460	Sejiri Refuge
.10661	8602	Shatterskull Giant
.10662	8614	Shepherd of the Lost
.10664	8657	Shoal Serpent
.10665	8852	Sky Ruin Drake
.10666	8892	Slaughter Cry
.10667	8963	Soaring Seacliff
.10669	9044	Soul Stair Expedition
.10670	9114	Spell Pierce
.10671	9133	Sphinx of Jwar Isle
.10673	9148	Spidersilk Net
.10674	9183	Spire Barrage
.10675	9250	Spreading Seas
.10676	9346	Steppe Lynx
.10677	9394	Stonework Puma
.10678	9502	Summoner's Bane
.10680	9544	Sunspring Expedition
.10681	9571	Surrakar Marauder
.10682	9668	Tajuru Archer
.10683	9701	Tanglesap
.10684	9729	Teetering Peaks
.10686	9814	Terra Stomper
.10687	9818	Territorial Baloth
.10688	10015	Timbermaw Larva
.10693	10244	Trusty Machete
.10694	10252	Tuktuk Grunts
.10696	10272	Turntimber Grove
.10697	10273	Turntimber Ranger
.10698	10318	Umara Raptor
.10700	10439	Valakut, the Molten Pinnacle
.10701	10449	Vampire Hexmage
.10702	10452	Vampire Lacerator
.10703	10453	Vampire Nighthawk
.10705	10477	Vastwood Gorger
.10706	10531	Verdant Catacombs
.10708	15426	Warren Instigator
.10709	10896	Welkin Tern
.10711	10988	Windborne Charge
.10712	10996	Windrider Eel
.10714	11190	Zektar Shrine Expedition
.10715	11192	Zendikar Farguide
.10716	192	Abyssal Persecutor
.10717	236	Admonition Angel
.10718	282	Agadeem Occultist
.10719	315	Akoum Battlesinger
.10721	484	Anowon, the Ruin Sage
.10723	522	Arbor Elf
.10725	268	Aether Tradewinds
.10726	764	Avenger of Zendikar
.10727	892	Basilisk Collar
.10728	11670	Battle Hurda
.10729	930	Bazaar Trader
.10730	990	Bestial Menace
.10732	1200	Bojuka Bog
.10733	11780	Bojuka Brigand
.10734	1351	Brink of Disaster
.10735	11838	Bull Rush
.10737	1441	Calcite Snapper
.10738	11880	Canopy Cover
.10739	11906	Caustic Crawler
.10740	1575	Celestial Colonnade
.10742	1620	Chain Reaction
.10743	11989	Claws of Valakut
.10745	12080	Corrupted Zendikon
.10746	12081	Cosi's Ravager
.10747	2043	Creeping Tar Pit
.10749	12125	Crusher Zendikon
.10750	2141	Cunning Sparkmage
.10752	2339	Death's Shadow
.10754	2587	Dispel
.10755	2695	Dragonmaster Outcast
.10756	2724	Dread Statuary
.10760	3196	Explore
.10761	3218	Eye of Ugin
.10763	12642	Fledgling Griffin
.10765	4039	Goblin Roughrider
.10766	4113	Goliath Sphinx
.10767	4147	Grappler Spider
.10768	12887	Graypelt Hunter
.10769	12909	Grotag Thrasher
.10770	12913	Groundswell
.10771	4298	Guardian Zendikon
.10772	4332	Hada Freeblade
.10773	4341	Halimar Depths
.10774	4342	Halimar Excavator
.10775	4357	Hammer of Ruin
.10776	4375	Harabaz Druid
.10777	12998	Hedron Rover
.10778	13043	Horizon Drake
.10779	13163	Iona's Judgment
.10781	13187	Jagwasp Swarm
.10782	5069	Join the Ranks
.10784	5120	Jwari Shapeshifter
.10787	5235	Khalni Garden
.10788	5283	Kitesail
.10789	5284	Kitesail Apprentice
.10790	5356	Kor Firewalker
.10793	5513	Leatherback Baloth
.10795	5662	Loam Lion
.10796	5671	Lodestone Golem
.10797	5922	Marsh Threader
.10800	6315	Mordant Dragon
.10801	13722	Mysteries of the Deep
.10802	6486	Nature's Claim
.10804	6697	Novablast Wurm
.10808	7200	Pilgrim's Eye
.10809	7466	Pulse Tracker
.10811	7537	Quest for Renewal
.10812	7543	Quest for Ula's Temple
.10813	7539	Quest for the Goblin Lord
.10814	7542	Quest for the Nihil Stone
.10819	7861	Rest for the Weary
.10821	14288	Roiling Terrain
.10822	8096	Ruin Ghost
.10824	8145	Ruthless Cullblade
.10827	8445	Seer's Sundial
.10828	8459	Sejiri Merfolk
.10829	8461	Sejiri Steppe
.10830	14490	Selective Memory
.10831	14574	Shoreline Salvager
.10833	8897	Slavering Nulls
.10835	8944	Smoldering Spires
.10836	14706	Snapping Creeper
.10838	9361	Stirring Wildwood
.10840	14882	Stone Idol Trap
.10841	9385	Stoneforge Mystic
.10844	14952	Surrakar Banisher
.10847	9806	Terastodon
.10848	9812	Terra Eternal
.10850	10004	Tideforce Elemental
.10851	15122	Tomb Hex
.10852	10170	Treasure Hunt
.10855	15276	Vapor Snare
.10856	15279	Vastwood Animist
.10857	15280	Vastwood Zendikon
.10858	15313	Veteran's Reflexes
.10860	10742	Walking Atlas
.10861	15494	Wind Zendikon
.10864	11446	Affa Guard Hound
.10865	11466	Akoum Boulderfoot
.10866	359	All Is Dust
.10867	433	Ancient Stirrings
.10868	11515	Angelheart Vial
.10870	641	Artisan of Kozilek
.10871	11587	Aura Finesse
.10872	706	Aura Gnarlid
.10873	771	Awakening Zone
.10874	11630	Bala Ged Scorpion
.10875	841	Baneful Omen
.10878	949	Beastbreaker of Bala Ged
.10879	11755	Bloodrite Invoker
.10880	1161	Bloodthrone Vampire
.10882	1293	Bramblesnap
.10883	1337	Brimstone Mage
.10884	11824	Brood Birthing
.10885	1368	Broodwarden
.10886	1435	Cadaver Imp
.10887	1495	Caravan Escort
.10889	1637	Champion's Drake
.10890	1911	Conquering Manticore
.10891	1923	Consume the Meek
.10893	1933	Contaminated Ground
.10894	1964	Coralhelm Commander
.10895	12074	Corpsehatch
.10897	2166	Curse of Wizardry
.10898	12156	Daggerback Basilisk
.10899	2287	Dawnglare Invoker
.10900	12212	Death Cultist
.10901	2350	Deathless Angel
.10902	12254	Demonic Appetite
.10907	2630	Domestication
.10908	2650	Dormant Gomazoa
.10910	2716	Drana, Kalastria Bloodchief
.10911	12341	Dread Drone
.10913	2883	Echo Mage
.10916	2917	Eldrazi Conscription
.10919	12451	Emrakul's Hatcher
.10920	3023	Emrakul, the Aeons Torn
.10921	12452	Enatu Golem
.10922	3028	Enclave Cryptologist
.10923	12489	Escaped Null
.10924	12491	Essence Feed
.10925	3173	Evolving Wilds
.10926	3199	Explosive Revelation
.10927	12620	Fissure Vent
.10928	3461	Flame Slash
.10929	3502	Fleeting Distraction
.10930	3610	Forked Bolt
.10931	12715	Frostwind Invoker
.10935	3890	Gigantomancer
.10936	12808	Gloomhunter
.10937	3975	Goblin Arsonist
.10938	4057	Goblin Tunneler
.10939	4173	Gravitational Shift
.10941	12908	Grotag Siege-Runner
.10942	4269	Growth Spasm
.10943	12920	Guard Duty
.10944	4288	Guard Gomazoa
.10945	4323	Guul Draz Assassin
.10946	4333	Hada Spy Patrol
.10947	4343	Halimar Wavewatch
.10949	12964	Harmless Assault
.10950	12980	Haze Frog
.10951	4464	Hedron Matrix
.10954	4491	Hellion Eruption
.10956	4785	Ikiral Outrider
.10958	4890	Inquisition of Kozilek
.10963	5119	Jwari Scuttler
.10964	5124	Kabira Vindicator
.10965	5156	Kargan Dragonlord
.10966	5187	Kazandu Tuskcaller
.10967	5196	Keening Stone
.10968	5238	Khalni Hydra
.10969	5254	Kiln Fiend
.10970	5309	Knight of Cliffhaven
.10971	13308	Kor Line-Slinger
.10972	5363	Kor Spiritdancer
.10973	5373	Kozilek's Predator
.10974	5372	Kozilek, Butcher of Truth
.10975	13344	Lagac Lizard
.10976	13357	Last Kiss
.10977	13366	Lavafume Invoker
.10978	5498	Lay Bare
.10979	13373	Leaf Arrow
.10980	5589	Lighthouse Chronologist
.10982	5630	Linvala, Keeper of Silence
.10984	5674	Lone Missionary
.10985	5687	Lord of Shatterskull Pass
.10987	13472	Lust for War
.10988	5799	Magmaw
.10989	5825	Makindi Griffin
.10991	13572	Merfolk Observer
.10993	6100	Might of the Masses
.10994	6235	Mnemonic Wall
.10996	6333	Mortician Beetle
.10997	6371	Mul Daya Channelers
.10999	6500	Near-Death Experience
.11000	13762	Nema Siltlurker
.11001	6559	Nest Invader
.11002	13775	Nighthaze
.11003	6649	Nirkana Cutthroat
.11004	6650	Nirkana Revenant
.11007	6707	Null Champion
.11008	13833	Ogre Sentry
.11009	6797	Ogre's Cleaver
.11010	13848	Ondu Giant
.11011	6926	Oust
.11012	6933	Overgrown Battlement
.11015	7066	Pelakka Wurm
.11016	7070	Pennon Blade
.11017	13939	Perish the Thought
.11018	7100	Pestilence Demon
.11019	13950	Phantasmal Abomination
.11022	7471	Puncturing Light
.11023	7582	Rage Nimbus
.11024	7596	Raid Bombardment
.11025	7666	Rapacious One
.11026	14150	Reality Spasm
.11031	14200	Repay in Kind
.11032	14202	Repel the Darkness
.11033	8117	Runed Servitor
.11035	8381	Sea Gate Oracle
.11036	8432	See Beyond
.11038	8685	Shrivel
.11039	14641	Skeletal Wurm
.11040	8831	Skittering Invasion
.11041	8884	Skywatcher Adept
.11043	9047	Soul's Attendant
.11044	14765	Soulbound Guardians
.11045	14768	Soulsurge Elemental
.11046	14772	Spawning Breath
.11048	9135	Sphinx of Magosi
.11049	9141	Sphinx-Bone Wand
.11052	9244	Sporecap Spider
.11054	14841	Stalwart Shield-Bearers
.11055	14878	Stomper Cub
.11056	9462	Student of Warfare
.11058	9572	Surrakar Spellblade
.11063	10021	Time of Heroes
.11064	15138	Totem-Guide Hartebeest
.11066	10142	Traitorous Instinct
.11067	10149	Transcendent Master
.11068	10254	Tuktuk the Explorer
.11069	10310	Ulamog's Crusher
.11070	10309	Ulamog, the Infinite Gyre
.11072	15237	Unified Will
.11073	10438	Valakut Fireboar
.11074	10512	Venerated Teacher
.11075	10521	Vengevine
.11078	10768	Wall of Omens
.11079	10825	Warmonger's Chariot
.11080	15486	Wildheart Invoker
.11082	11114	Wrap in Flames
.11083	11214	Zof Shade
.11084	11228	Zulaport Enforcer
.11085	299	Air Servant
.11086	309	Ajani's Mantra
.11087	311	Ajani's Pridemate
.11088	426	Ancient Hellkite
.11089	452	Angelic Arbiter
.11090	526	Arc Runner
.11091	610	Armored Cancrix
.11092	677	Assault Griffin
.11093	255	Aether Adept
.11094	700	Augury Owl
.11096	799	Back to Nature
.11097	871	Barony Vampire
.11098	1122	Blood Tithe
.11099	1130	Bloodcrazed Goblin
.11100	1339	Brindle Boar
.11101	1354	Brittle Effigy
.11102	1452	Call to Mind
.11104	1651	Chandra's Outrage
.11106	1814	Cloud Crusader
.11109	2120	Crystal Ball
.11110	2136	Cultivate
.11112	2237	Dark Tutelage
.11114	2481	Destructive Force
.11115	2534	Diminish
.11116	2796	Dryad's Favor
.11117	2861	Earth Servant
.11118	2953	Elixir of Immortality
.11119	2997	Ember Hauler
.11120	3313	Fauna Shaman
.11123	3709	Gaea's Revenge
.11124	3734	Gargoyle Sentinel
.11125	3742	Garruk's Companion
.11126	3745	Garruk's Packleader
.11127	4159	Grave Titan
.11128	4187	Greater Basilisk
.11129	4378	Harbor Serpent
.11131	4659	Hornet Sting
.11132	4713	Hunters' Feast
.11133	4831	Incite
.11134	4867	Inferno Titan
.11135	4901	Inspired Charge
.11136	5001	Jace's Erasure
.11137	5002	Jace's Ingenuity
.11138	5308	Knight Exemplar
.11141	5550	Leyline of Sanctity
.11142	5554	Leyline of Vitality
.11143	5616	Liliana's Caress
.11144	5620	Liliana's Specter
.11145	5864	Manic Vandal
.11146	5897	Maritime Guard
.11147	5950	Mass Polymorph
.11148	6056	Merfolk Spy
.11149	6105	Mighty Leap
.11150	6229	Mitotic Slime
.11153	6563	Nether Horror
.11154	6626	Nightwing Shade
.11155	6776	Obstinate Baloth
.11156	6951	Overwhelming Stampede
.11157	7118	Phantom Beast
.11158	7144	Phylactery Lich
.11159	7275	Plummet
.11160	7341	Preordain
.11162	7379	Primeval Titan
.11163	7510	Pyretic Ritual
.11164	7530	Quag Sickness
.11167	7892	Reverberate
.11168	8027	Roc Egg
.11169	8077	Rotting Legion
.11170	8160	Sacred Wolf
.11171	8367	Scroll Thief
.11172	8517	Serra Ascendant
.11174	9259	Squadron Hawk
.11175	9278	Stabbing Pain
.11176	9337	Steel Overseer
.11177	9377	Stone Golem
.11179	9509	Sun Titan
.11180	9611	Sword of Vengeance
.11181	9628	Sylvan Ranger
.11182	9764	Temple Bell
.11183	9975	Thunder Strike
.11184	10023	Time Reversal
.11185	10041	Tireless Missionaries
.11187	10625	Viscera Seer
.11188	10683	Volcanic Strength
.11189	10786	Wall of Vines
.11190	10805	War Priest of Thune
.11191	10822	Warlord's Axe
.11192	10852	Water Servant
.11195	206	Accorder's Shield
.11196	211	Acid Web Spider
.11197	375	Alpha Tyrranax
.11198	527	Arc Trail
.11199	582	Argent Sphinx
.11200	583	Argentum Armor
.11201	645	Asceticism
.11202	678	Assault Strobe
.11203	719	Auriok Edgewright
.11205	724	Auriok Sunchaser
.11206	859	Barbed Battlegear
.11207	874	Barrage Ogre
.11208	969	Bellowing Tanglewurm
.11209	1029	Blackcleave Cliffs
.11210	1030	Blackcleave Goblin
.11211	1035	Blade-Tribe Berserkers
.11212	1037	Bladed Pinions
.11213	1061	Bleak Coven Vampires
.11214	1070	Blight Mamba
.11215	1097	Blistergrub
.11216	1172	Blunt the Assault
.11217	1212	Bonds of Quicksilver
.11218	1494	Carapace Forger
.11219	1506	Carnifex Demon
.11220	1515	Carrion Call
.11221	1612	Cerebral Eruption
.11223	1729	Chrome Steed
.11227	1931	Contagious Nim
.11228	1954	Copperhorn Scout
.11229	1955	Copperline Gorge
.11230	1969	Corpse Cur
.11231	1982	Corrupted Harvester
.11232	2131	Culling Dais
.11233	2187	Cystbearer
.11234	2245	Darkslick Drake
.11235	2246	Darkslick Shores
.11236	2247	Darksteel Axe
.11237	2252	Darksteel Juggernaut
.11238	2255	Darksteel Myr
.11239	2260	Darksteel Sentinel
.11240	2589	Dispense Justice
.11241	2599	Dissipation Field
.11242	2771	Dross Hopper
.11245	3000	Embersmith
.11247	3134	Etched Champion
.11248	3203	Exsanguinate
.11250	3224	Ezuri's Brigade
.11251	3222	Ezuri, Renegade Leader
.11252	3359	Ferrovore
.11253	3468	Flameborn Hellion
.11255	3524	Flight Spellbomb
.11256	3669	Fulgent Distraction
.11257	3673	Fume Spitter
.11258	3683	Furnace Celebration
.11259	3721	Galvanic Blast
.11260	3797	Genesis Wave
.11262	3816	Ghalma's Warden
.11263	3925	Glimmerpoint Stag
.11264	3926	Glimmerpost
.11265	3932	Glint Hawk
.11266	3933	Glint Hawk Idol
.11267	4004	Goblin Gaveleer
.11268	4085	Golden Urn
.11270	4095	Golem Foundry
.11271	4097	Golem's Heart
.11272	4133	Grafted Exoskeleton
.11274	4148	Grasp of Darkness
.11275	4240	Grindclock
.11276	4351	Halt Order
.11277	4368	Hand of the Praetors
.11280	4645	Horizon Spellbomb
.11281	4768	Ichor Rats
.11282	4771	Ichorclaw Myr
.11283	4845	Indomitable Archangel
.11286	4905	Instill Infection
.11287	5221	Kemba's Skyguard
.11288	5219	Kemba, Kha Regent
.11291	5422	Kuldotha Forgemaster
.11295	5567	Liege of the Tangle
.11296	5584	Lifesmith
.11297	5633	Liquimetal Coating
.11298	5637	Livewire Lash
.11299	5719	Loxodon Wayfarer
.11300	5733	Lumengrid Drake
.11301	5756	Lux Cannon
.11302	6016	Melt Terrain
.11303	6019	Memnite
.11306	6259	Molder Beast
.11307	6270	Molten Psyche
.11308	6273	Molten-Tail Masticore
.11309	6319	Moriok Reaver
.11310	6320	Moriok Replica
.11311	6361	Mox Opal
.11313	6418	Myr Galvanizer
.11314	6421	Myr Propagator
.11316	6430	Myrsmith
.11317	6509	Necrogen Censer
.11318	6511	Necrogen Scudder
.11319	6521	Necropede
.11321	6575	Neurok Invisimancer
.11322	6576	Neurok Replica
.11323	6627	Nihil Spellbomb
.11326	6897	Origin Spellbomb
.11327	6954	Oxidda Daredevil
.11328	6956	Oxidda Scrapmelter
.11329	6968	Painful Quandary
.11330	6969	Painsmith
.11331	6981	Palladium Myr
.11332	6988	Panic Spellbomb
.11333	7085	Perilous Myr
.11334	7240	Plague Stinger
.11335	7260	Plated Seastrider
.11336	7266	Platinum Emperion
.11338	7426	Prototype Portal
.11340	7497	Putrefax
.11341	7551	Quicksilver Gargantuan
.11342	7674	Ratchet Bomb
.11343	7706	Razor Hippogriff
.11344	7710	Razorfield Thresher
.11345	7716	Razorverge Thicket
.11346	7812	Relic Putrescence
.11347	7907	Revoke Existence
.11348	7926	Riddlesmith
.11350	8140	Rusted Relic
.11351	8150	Saberclaw Golem
.11352	8195	Salvage Scout
.11353	8331	Scoria Elemental
.11354	8353	Scrapdiver Serpent
.11355	8360	Screeching Silcaw
.11356	8387	Seachrome Coast
.11357	8457	Seize the Initiative
.11358	8481	Semblance Anvil
.11359	8576	Shape Anew
.11360	8813	Skinrender
.11361	8828	Skithiryx, the Blight Dragon
.11362	8853	Sky-Eel School
.11363	8906	Slice in Twain
.11364	8956	Snapsail Glider
.11365	8983	Soliton
.11366	9040	Soul Parry
.11367	9162	Spikeshot Elder
.11369	9335	Steel Hellkite
.11370	9369	Stoic Rebuttal
.11371	9430	Strata Scythe
.11372	9445	Strider Harness
.11373	9514	Sunblast Angel
.11374	9541	Sunspear Shikari
.11375	9602	Sword of Body and Mind
.11376	9634	Sylvok Lifestaff
.11377	9635	Sylvok Replica
.11378	9664	Tainted Strike
.11380	9745	Tel-Jilad Defiance
.11381	9746	Tel-Jilad Fallen
.11382	9758	Tempered Steel
.11385	10114	Tower of Calamities
.11386	10207	Trigon of Corruption
.11387	10208	Trigon of Infestation
.11388	10209	Trigon of Mending
.11389	10210	Trigon of Rage
.11390	10211	Trigon of Thought
.11391	10238	True Conviction
.11392	10256	Tumble Magnet
.11394	10263	Turn Aside
.11395	10269	Turn to Slag
.11396	10289	Twisted Image
.11397	10385	Untamed Might
.11398	10482	Vault Skyward
.11399	10484	Vector Asp
.11400	10488	Vedalken Certarch
.11401	10527	Venser's Journal
.11404	10582	Vigil for the Lost
.11405	10617	Viridian Revel
.11406	10685	Volition Reins
.11407	10724	Vulshok Heartstoker
.11408	10727	Vulshok Replica
.11409	10781	Wall of Tanglecord
.11410	10941	Whitesun's Passage
.11411	11003	Wing Puncture
.11412	11043	Withstand Death
.11413	11133	Wurmcoil Engine
.11414	205	Accorder Paladin
.11415	577	Ardent Recruit
.11416	847	Banishment Decree
.11417	1026	Black Sun's Zenith
.11418	1038	Bladed Sentinel
.11419	1077	Blightsteel Colossus
.11420	1078	Blightwidow
.11421	1099	Blisterstick Shaman
.11422	1170	Blue Sun's Zenith
.11423	1223	Bonehoard
.11424	1300	Brass Squire
.11425	1399	Burn the Impure
.11426	1559	Caustic Hound
.11427	1713	Choking Fumes
.11428	1897	Concussive Bolt
.11429	1914	Consecrated Sphinx
.11431	1950	Copper Carapace
.11433	1981	Corrupted Conscience
.11434	2040	Creeping Corrosion
.11435	2101	Crush
.11437	2257	Darksteel Plate
.11438	2364	Decimator Web
.11440	2772	Dross Ripper
.11441	3281	Fangren Marauder
.11442	3492	Flayer Husk
.11443	3504	Flensermite
.11444	3510	Flesh-Eater Imp
.11445	3630	Frantic Salvage
.11448	3936	Glissa's Courier
.11449	3935	Glissa, the Traitor
.11450	3966	Gnathosaur
.11451	3970	Go for the Throat
.11452	4065	Goblin Wardriver
.11454	4201	Green Sun's Zenith
.11456	4316	Gust-Skimmer
.11457	4494	Hellkite Igniter
.11460	13018	Hexplate Golem
.11461	4662	Horrifying Revelation
.11462	4770	Ichor Wellspring
.11463	4883	Inkmoth Nexus
.11465	4916	Into the Core
.11468	5370	Koth's Courier
.11470	5425	Kuldotha Ringleader
.11471	5502	Lead the Stampede
.11472	5534	Leonin Relic-Warder
.11473	5715	Loxodon Partisan
.11474	5734	Lumengrid Gargoyle
.11476	5952	Massacre Wurm
.11477	5972	Master's Call
.11479	6076	Metallic Mastery
.11480	6186	Mirran Crusader
.11481	6187	Mirran Mettle
.11482	6188	Mirran Spy
.11483	6201	Mirrorworks
.11484	6228	Mitotic Manipulation
.11485	6314	Morbid Plunder
.11487	6426	Myr Sire
.11488	6427	Myr Turbine
.11490	6560	Nested Ghoul
.11491	6573	Neurok Commando
.11492	6779	Oculus
.11493	6793	Ogre Resister
.11494	7049	Peace Strider
.11495	7145	Phyresis
.11496	7152	Phyrexian Crusader
.11497	7155	Phyrexian Digester
.11499	7167	Phyrexian Juggernaut
.11500	7176	Phyrexian Rebirth
.11502	7187	Phyrexian Vatmother
.11503	7195	Pierce Strider
.11504	7219	Piston Sledge
.11505	7220	Pistus Strike
.11506	7234	Plague Myr
.11508	7320	Praetor's Counsel
.11509	7358	Priests of Norn
.11510	7450	Psychosis Crawler
.11511	7552	Quicksilver Geyser
