shandalar_id	shandalar_internal_id	name	moxfield_id	scryfall_id
.9298	10639	Vivid Crag	EQbp4	da397243-2193-4e5d-8dee-df37b70677e7
.9299	10640	Vivid Creek	YNWln	7fde8caf-975e-4d43-b994-27199e0557fa
.9300	10641	Vivid Grove	YMy30	7fdfbba9-c5f7-426b-8219-8661304ea588
.9301	10642	Vivid Marsh	EP79p	b71b3df3-e188-45bb-8dc8-53fd4d527735
.9302	10643	Vivid Meadow	LwBQw	11c2009f-4f83-4b3f-ac1a-2ac50ae03d3b
.9303	15402	Wanderer's Twig	YxNK9	8ea7b2c0-c641-478f-b8d9-17aa17fa1cbe
.9304	10796	Wanderwine Hub	EZaBD	ccec69de-7203-4810-a8ec-8748705ee3a2
.9305	10797	Wanderwine Prophets	kp630	6cdbb6ff-c945-4dd6-aba6-4fd4b77824c0
.9306	10832	Warren Pilferers	E1wR3	2ac647ea-e81e-46d4-9a65-613d6643362b
.9307	15427	Warren-Scourge Elf	LGvJZ	7ab5fe17-5499-427b-9267-3b3a9676a087
.9309	15453	Wellgabber Apothecary	kq305	129933ba-60a0-4764-a705-28fa7bb10bd3
.9313	11011	Wings of Velis Vel	YBmNQ	cc5f287b-beaa-4b51-8db7-91982e2c0bb0
.9315	11074	Woodland Changeling	E5x92	aa41edf8-88a1-46dd-8315-b0afe7e14b7e
.9317	11109	Wort, Boggart Auntie	L3W9R	a08a1377-dede-47c8-8447-c9df125f3b14
.9318	11122	Wren's Run Packmaster	EPn0J	a44a2d69-df93-475b-8233-f73d8402594a
.9319	11135	Wydwen, the Biting Gale	kAP6a	62b8f8e9-a2b0-41c5-9fae-340f7caaeff9
.9320	15582	Zephyr Net	Yoj6A	817b8996-388f-4704-a4c8-ef99d4701805
.9321	386	Ambassador Oak	Y20bj	b8664d29-dacc-49cb-949f-e00ceeb75ff6
.9323	827	Ballyrush Banneret	Eg75r	a029814e-d84d-43e5-b483-e918871b3333
.9325	1075	Blightsoil Druid	EgazX	d1fd17d4-96e1-4b53-8375-57f800dc661a
.9326	1203	Boldwyr Heavyweights	Ebnr9	88d90bc4-7f70-4203-b554-800c70c775ef
.9327	1241	Borderland Behemoth	LRKQd	e4cbde6a-fbc8-403a-98ad-769d25aa4732
.9328	1264	Bosk Banneret	kAydA	203f41a7-ecf5-4757-9162-01ffd2a42ee9
.9329	1294	Bramblewood Paragon	YxKa9	3910f5b2-17da-41e4-bf40-1c40b513fa12
.9330	1330	Brighthearth Banneret	Ynjvp	cb44df5b-6c89-46ae-b068-5056b8c4c189
.9331	11848	Burrenton Bombardier	EZDZX	fd872395-f351-4f7e-9290-c34d1c98a567
.9332	11850	Burrenton Shield-Bearers	LDx7N	1afc1033-0004-43c1-9341-c5ed0b0048f2
.9334	1632	Chameleon Colossus	k93V7	15401ca4-f6cd-400e-8e5e-ea47493b56a4
.9335	11946	Changeling Sentinel	LDx7z	fe7e0c9f-000d-494d-86f6-95e8d2b59ac7
.9336	1799	Cloak and Dagger	EW4rZ	38bb3e3c-1a7d-4bc4-b69d-6a8e9f1b3fe7
.9338	1998	Countryside Crusher	EJ4rM	54582b89-a152-4686-8172-82db740dfea2
.9339	2037	Cream of the Crop	YxKaJ	030b0a9d-d0cf-4f3a-97b3-3e1d59226ee6
.9340	12158	Daily Regimen	k7ZKd	10c77d2d-ca35-4021-9e29-95be41385fd4
.9342	2405	Deglamer	EP5dR	985b43aa-58f0-42fc-9ef0-a7925727d58f
.9343	12272	Dewdrop Spy	Lmo0z	64b14ad2-0ac7-4ae1-8a9e-eb49c8c5cc40
.9344	2591	Disperse	Lwe1Q	2ff7c89c-41dc-4ac3-bbce-38ab86f435ea
.9348	12404	Earthbrawn	k79pd	478208df-9776-4354-b8a9-8da16ae1f50a
.9350	12507	Everbark Shaman	Erv7K	077ae521-a176-4d93-92b1-89ba674f86e4
.9351	12577	Fencer Clique	E09w5	77c0929f-bee6-416d-8571-6540ae4f6e4f
.9352	12578	Fendeep Summoner	LzWR6	10fb2b62-eea7-469f-b237-fdce20b8bdcf
.9354	3365	Festercreep	YozDy	0ef14ea0-4aa1-4267-ad9a-03402f07fef6
.9355	3377	Feudkiller's Verdict	kqgze	f2993319-5b3d-48ca-b78d-563a8b66d76d
.9356	12608	Final-Sting Faerie	Y29G4	fb237de0-bf73-445f-a42b-c3da4cd35973
.9358	12649	Floodchaser	Y89pw	71265bb0-bf51-4d9d-b94c-c90adf65c55b
.9359	3599	Forfend	Yo6dy	a410e333-60f2-4e19-ad0f-5259d4feab37
.9360	3649	Frogtosser Banneret	kOKDn	bec81e20-b644-421a-9c93-5a3dc52eb88b
.9361	3726	Game-Trail Changeling	E59wv	7bc76a7f-516f-4d0b-b024-39d5c8096a9f
.9362	3898	Gilt-Leaf Archdruid	E1pwz	a913f9b3-abbd-424b-8dea-061e15364fb0
.9364	4185	Greatbow Doyen	Yj2DR	a0f64e8a-2775-4f64-8728-36e7d613f54c
.9366	4515	Heritage Druid	Yowqz	57948c65-4324-42bc-97ae-7cc700eb3817
.9368	4719	Hunting Triad	kXpBV	c24930f3-34e8-40e1-a798-3df5d2d12ef1
.9370	4902	Inspired Sprite	Eg7K6	0960dc0a-907b-4e02-a0b5-dd2613be8e65
.9371	5261	Kindled Fury	Yv16V	cffb2c38-76b0-4d5f-a4d1-e2494f4be192
.9372	5266	Kinsbaile Borderguard	kq0gr	82a2e219-9e84-4f54-88e2-3925e48c4827
.9373	5267	Kinsbaile Cavalier	LRjaK	bcda21e6-f423-4dd9-a4a3-bacfa83612d0
.9378	5598	Lightning Crafter	YMV0w	f68f5ac9-0345-4052-9f93-d9f7afc66932
.9380	13467	Lunk Errant	EJm4R	f459acfa-a9db-43c6-b0e9-ed66d772a335
.9381	5761	Lys Alana Bowmaster	LGQd4	3888e2f0-223b-4509-8071-fe1b87a65b72
.9384	6067	Merrow Witsniper	YxK1J	d5b4e77f-012f-47f4-8b44-930148250b1d
.9385	6132	Mind Shatter	E0G82	28c44782-a12f-4ecc-a6e8-d569e2942a9a
.9386	13601	Mind Spring	EWwBb	6c5e0d02-4714-4957-97fe-9b457f8c4563
.9387	6296	Moonglove Changeling	LmonW	6955348b-70e9-49c3-9343-9becf977abe8
.9389	6341	Mosquito Guard	LG01o	626040ca-adb0-49c8-82cd-d1e27926cb79
.9390	6349	Mothdust Changeling	Lw5Rl	18acffb1-c1e8-4729-a350-64823b2f9d29
.9392	6389	Murmuring Bosk	LzKKX	89960f54-5ff8-49bb-b1d5-4dc59af59c89
.9393	6397	Mutavault	L3Nqn	927ed667-c228-4b96-a9f6-7cbadade8134
.9395	6542	Negate	kp9Nw	e92c7477-d453-4fa4-acf4-3835ab9eb55a
.9400	6774	Obsidian Battle-Axe	Yo6Py	c7978371-9ea8-4264-9a2f-38226ea25018
.9402	6822	Oona's Blackguard	Y2J7d	4677d5d1-de04-4631-8fcf-5ff754d701b1
.9403	6867	Orchard Warden	YN2aM	7a4e2c5c-26ad-4b13-934b-e545038b6729
.9404	13877	Order of the Golden Cricket	L39K3	5d1c2f16-5661-4c17-8265-f4b88ff1e833
.9406	7338	Preeminent Captain	YBq3V	32faaece-2775-4ab5-8376-d9f68959d5ac
.9407	7349	Prickly Boggart	L49yg	55121b63-22a6-4923-82e9-c55f66742980
.9412	7717	Reach of Branches	E0wRe	034215f1-62f5-49ce-a818-44577138b508
.9420	7917	Rhys the Exiled	E6rj7	85004079-f9fa-4a05-904d-a77782c4165c
.9423	8143	Rustic Clachan	YdV08	f50160e9-0b25-4e81-814d-cdcda2fb325d
.9424	8171	Sage of Fables	kyyWo	37b3e46e-7a65-4c2a-989b-b626b20e1b14
.9425	8177	Sage's Dousing	kp3mp	75ccd5f6-b363-433f-9e98-f65e10b10bc9
.9427	8288	Scarblade Elite	YxKyJ	1bd5c2b6-fcb2-4865-a0e5-9af59d94ae5a
.9428	14483	Seething Pathblazer	LRjNv	4971a447-29c8-47b6-863c-f13a69b4148b
.9431	8638	Shinewend	kAyx0	85dbd4a4-2a6f-477a-a267-27859ad73369
.9432	8722	Sigil Tracer	EW48V	7c9341e6-b899-418d-916f-550775af419f
.9437	14874	Stingmoggie	YddD3	27e0fdb4-187a-4178-a702-884bef9e029d
.9439	14879	Stomping Slabs	EJmXR	820f1acf-7f0c-4ee5-9f18-b5627aac7c81
.9440	9387	Stonehewer Giant	Egq2p	0efda05d-01ea-4478-b075-00a31d7037f8
.9441	9398	Stonybrook Banneret	LmoJW	3e3e9c6c-e11a-4771-ae1a-3c13cc97e92e
.9442	9399	Stonybrook Schoolmaster	EP5am	69fa2293-f398-4ad8-895e-c739ddea56d0
.9443	14906	Stream of Unconsciousness	Yddrx	54ba05db-6b09-4b6a-b7fe-13c1e1058e25
.9444	14939	Sunflare Shaman	Yj2Pz	6db24aa7-4922-4b39-9964-f76df09cba12
.9445	9553	Supreme Exemplar	L49eN	2bea92ba-d6e3-4fba-be81-86b10852a9d1
.9446	14961	Swell of Courage	Yx1JR	0fddb694-d863-4364-9bf9-650d7be3b471
.9447	9719	Taurean Mauler	L32vv	ed75b280-c7c5-404f-bbad-c19dff3e6975
.9452	10509	Vendilion Clique	Eg6Nx	cd702cf1-10ca-4448-9fb1-b6de635e839c
.9453	10517	Vengeful Firebrand	EP589	e5db7e33-188f-4d66-a58b-7b5c5760a773
.9455	15342	Violet Pall	Yl57e	bdfd0fa3-37d2-403e-99fe-8c9e57515e9d
.9458	10809	War-Spike Changeling	ky5QP	523500d3-5614-4be8-95c7-d63ca279c1b1
.9461	15447	Weed-Pruner Poplar	kOrpr	d44d2eb4-e5a3-4401-86cb-311374a2de04
.9463	10893	Weirding Shaman	LzW4X	fe1d40cc-2871-4a33-bc58-5250fd3d4f0e
.9467	11535	Aphotic Wisps	EQqpA	52fd47e7-02c5-4f91-bb3b-697c4c53232a
.9468	505	Apothecary Initiate	E1VRx	9b6ae637-bdb7-4117-8539-e424159bad6f
.9469	609	Armored Ascension	Yx1Gg	5647c21e-5926-462c-8b01-862f8cedf777
.9470	11572	Ashenmoor Cohort	YBNJV	ebdef552-17d0-4b48-868e-058af02101be
.9471	654	Ashenmoor Liege	kpgQd	9a40793a-f5d1-4a1b-a7ab-0cb7513a00ca
.9473	699	Augury Adept	LDPmp	a9cf106f-f547-4323-b8bf-0340c6308007
.9474	11637	Ballynock Cohort	YM2bB	d191b8f7-40e0-47f3-8395-659f26a12851
.9476	11662	Barrenton Cragtreads	LRq5l	361dab9e-22f0-45e4-a793-aa6c97a96781
.9479	11705	Biting Tether	kXq5G	52ed9c9f-37d1-4f33-b62f-11ed2c208763
.9480	11712	Blazethorn Scarecrow	Yeqg8	44793043-82b4-415b-a9ab-d564fdbcd314
.9481	1071	Blight Sickle	LKqyK	c0f828c7-aedc-462b-8455-46e8a90feb85
.9482	11735	Blistering Dieflyn	EWqMl	5720a5b2-60ca-49f9-83e8-b801471c92ea
.9483	1150	Bloodmark Mentor	k79o9	734ad23e-7603-4625-b8e3-54466ad86736
.9484	11757	Bloodshed Fever	EZqjP	73b92320-6f83-4731-93c8-7eb9fd90ee83
.9485	1165	Blowfly Infestation	kyo61	ae027b38-a6cc-41f7-8f0d-9d1402b46517
.9486	1178	Boartusk Liege	LDQe5	318338f8-f52b-4b9a-8d38-08291bcc2e98
.9487	11773	Boggart Arsonists	LGqz4	d6a837b6-c8b0-4971-ae95-0b49d38bc830
.9488	1196	Boggart Ram-Gang	Ebqjg	63e25b70-fa21-4663-aabd-34b7e0b75c34
.9489	1235	Boon Reflection	kaeNx	0d4032a7-600c-4b30-a012-fe3cde1be9c9
.9490	11817	Briarberry Cohort	Ydqja	caf9d87a-533c-4641-9738-e7b98d92b015
.9494	11929	Cerulean Wisps	EJqKB	0dca4f46-0aad-484f-b4ea-ed61a4fc1a89
.9495	1621	Chainbreaker	Ynn6A	094b023e-d5a3-4a57-adf0-898f3dcc8de2
.9496	11979	Cinderbones	Yx54m	22dcf40c-62fb-4205-807e-71655066a61b
.9498	12052	Consign to Dream	L3gAv	5e866d86-5bfa-473d-be17-d8f4aea70ddb
.9499	1978	Corrosive Mentor	E0lW2	140457ff-ee7d-48ec-8b91-ef5c2cc1ed74
.9501	12091	Crabapple Cohort	Yv26p	8c17b102-a25d-4fff-8718-3bdd53092552
.9502	2022	Cragganwick Cremator	EJ3r8	4b13d612-f5d4-4423-99bc-359c47a8aa99
.9503	12112	Crimson Wisps	L45n9	a65c81ff-fc5d-4191-93fb-52eb806457b7
.9504	2074	Crowd of Cinders	Ylxzn	0dd88305-d57b-4e77-aec9-f0a3ace42c37
.9505	12136	Cultbrand Cinder	YjWeB	f6b80a10-a9a9-445e-8040-6cc0155271d8
.9506	12141	Curse of Chains	Y83ma	5db21bcb-60e8-4d15-8ea7-7298c2b1607c
.9507	2168	Cursecatcher	Yverw	d257a3c9-443f-4899-badc-f075a14667c5
.9508	2288	Dawnglow Infusion	YBNzV	038bec82-24a0-4764-a1a0-671f597ebc35
.9509	2379	Deep-Slumber Titan	E5oJP	cbe3a68e-c29e-48a8-a2d7-49c8bff3dd8a
.9510	12233	Deepchannel Mentor	Lzj68	e8ae429d-c09d-4818-8eb8-7e1c97e4b0c9
.9511	2420	Demigod of Revenge	EP0Kl	7a62b9ea-18ea-4fbc-8e4d-0bacb4e4c47e
.9512	2487	Deus of Calamity	kp75p	a3b03ce9-a0fb-4b0c-b02d-e4f93ef87445
.9513	2495	Devoted Druid	Lm2dW	5c8a8dbb-cba7-4e1d-8888-73ab6f4aff07
.9514	2548	Din of the Fireherd	LRqdl	9bde655f-9f49-42f8-a168-9cbca0592bb8
.9517	2714	Dramatic Entrance	kOqAm	4562a300-8777-4a47-8650-8a2bc2678def
.9518	2738	Dream Salvage	E1VDx	cac999cc-c5c0-4309-a255-3eb7399af340
.9519	2774	Drove of Elves	L4nKN	8d134465-8d7d-458b-99e5-e6aa6d285214
.9520	2780	Drowner Initiate	LGqb4	28accc5f-63a5-47d0-b0e6-747aa0aa43e5
.9523	12427	Elsewhere Flask	YNqxZ	9273a17d-114b-4d54-a2a5-1047df8caa9d
.9524	2978	Elvish Hexhunter	EQqJA	c2b7f4d7-278b-45fc-98aa-b7c8b9162bcd
.9525	12438	Ember Gale	kaq8q	acf0cafc-ca14-4c1a-8237-565515a81dec
.9527	3025	Enchanted Evening	kpgad	5033a7b0-39b0-4c49-b332-7ea62d85455d
.9529	3241	Faerie Macabre	YxxD9	62103ceb-b16d-48ea-af42-d3df88d1ee4c
.9530	3245	Faerie Swarm	LmA00	90598bb2-d96c-4f74-864b-1947b7d39e58
.9533	3437	Firespout	YnbVp	02e7f54e-268d-4390-b9d7-3a815f1048b5
.9534	3452	Fists of the Demigod	EWqrb	9b28e501-fbb1-443b-a296-420716e49ab0
.9535	3538	Flourishing Defenses	kyov1	6223f5d6-83f1-454e-9cd5-aba157850430
.9537	12701	Foxfire Oak	LmA0p	46e23eae-7630-40db-b265-2fa00715878e
.9538	3627	Fracturing Gust	LDQ7l	ffd726ce-85f8-4570-96e8-e0cfbd05045a
.9539	3671	Fulminator Mage	LVex8	420d1ea2-23f9-4650-993e-de99eedaa587
.9541	3817	Ghastlord of Fugue	EPqd3	8b118200-55e0-4d06-9e7e-ecde2814d24e
.9544	12792	Glamer Spinners	k76X9	5cfc402e-8e84-4d47-9638-e94b12f3f667
.9546	3922	Glen Elendra Liege	YvQgq	61e06c6c-4811-47b7-93f6-f103da5d8570
.9547	12809	Gloomlance	YoJ5J	7b45bfb2-7c48-4da5-a0fd-29d353221814
.9548	3946	Gloomwidow	kyQz4	ee04dfd8-e704-46d7-bdf8-b0b2ee747a49
.9549	12810	Gloomwidow's Feast	YlxOG	59b989b4-692c-4ccb-a290-0ff00abacba9
.9550	3961	Gnarled Effigy	YjW5g	e6aee954-2a04-425d-8d05-09dad58af656
.9551	4072	Godhead of Awe	LVq0R	7e34d294-c0ec-4e3c-a731-31b7a29c59b4
.9553	12883	Gravelgill Axeshark	Yv218	5efc174a-f710-4602-aace-c2165473f6c2
.9555	4186	Greater Auramancy	Y83by	1177787f-bf1e-438b-9615-97d03b04128c
.9556	4214	Grief Tyrant	L45Xr	971a3b39-5b4b-41a4-9f67-1f24c48ba621
.9558	12938	Guttural Response	kyAMX	9121e55e-5070-48cc-b706-92c67ad89254
.9559	4431	Heap Doll	EPnq9	8d09a887-958c-4a63-81d6-f5ec484223c2
.9560	4445	Heartmender	kXqyM	5b8c1070-cb58-4948-99c9-febef7fef0d5
.9562	4599	Hollowborn Barghest	k90p1	544fba3c-0db4-4ac3-ac70-ae9a5468ab5d
.9563	4603	Hollowsage	YBNPW	b6618713-0573-44f6-82d9-dfc16dfef052
.9565	4679	Howl of the Night Pack	LKdPo	20fc5ff1-b8bd-44d5-a659-17eeae06736a
.9566	13064	Hungry Spriggan	LD7N5	c95da249-49db-4dae-9277-5d481ec480a9
.9568	4819	Impromptu Raid	EWqKb	f2171e1c-fd36-43a6-ade3-c3aba8915139
.9569	4837	Incremental Blight	kOyrz	bacfdba6-93df-438c-988f-ca3c6dbfeb08
.9571	4881	Inkfathom Infiltrator	LRq0K	28854f0f-48d3-4a54-8811-c6329ad2e88e
.9572	4882	Inkfathom Witch	kpQ1w	136cd9f2-fb9a-4b28-a711-0bb0ff170194
.9573	13148	Inquisitor's Snare	kpgPJ	c607ec00-2d44-485e-ad85-24c0c7a284f9
.9574	4915	Intimidator Initiate	kyo50	c19dd557-dd49-450d-8446-71ce351d4f52
.9575	4960	Isleback Spawn	Yeq2y	e769b1b2-c2a9-4db1-bf1f-01863aa2cd0b
.9576	13189	Jaws of Stone	Y2ZVp	5b018d93-a1c5-4729-b9c7-01d6ca5130f6
.9577	5115	Juvenile Gloomwidow	LGq02	d7f323d5-f26c-46e9-9d6a-be5c254fe8b6
.9578	13267	Kinscaer Harpoonist	Yx51V	13cfde34-f76b-47ab-b83e-1c188d61a613
.9579	5281	Kitchen Finks	E5JoW	a844d537-df73-422d-a154-f1c6b92d0469
.9580	5288	Kithkin Rabble	EJq4N	7f9a0afa-50e6-4bce-b261-4559fd31295e
.9581	13275	Kithkin Shielddare	YjWDg	7e5102a7-2147-4e22-b683-c08b4a725617
.9583	5329	Knollspine Dragon	Erm7V	bfcfec58-bfe4-4b04-80e3-ee11c44e91a7
.9585	5426	Kulrath Knight	YoJdJ	2408b0bb-37d6-48a3-b140-c826de74c3a0
.9588	5663	Loamdragger Giant	YdqVe	0a27bbe4-5341-4b2b-9ae8-eb56585a9c3a
.9589	13437	Loch Korrigan	Yv258	2964b501-5b7f-4225-9dd3-e7519bf34048
.9590	5669	Lockjaw Snapper	E0lwj	fae1cc40-12c0-4300-b6fa-7af32167a158
.9595	5860	Manamorphose	Yv9V8	faf9070e-14be-4ce5-a19a-6addc79359c1
.9596	5947	Mass Calcify	YBqK5	316a2d2f-ca94-463f-ada4-2b12bce6312f
.9600	6048	Mercy Killing	LzjRm	6f55536d-8573-42c2-9e8a-5a2ce24d1878
.9601	13576	Merrow Grimeblotter	kaql2	b839c9d0-ef08-4661-8009-3bcb256bf508
.9602	13577	Merrow Wavebreakers	kXqgM	9919382e-3dcd-4f83-8135-be71345e57c0
.9603	6088	Midnight Banshee	kpN2d	c7da8f15-ea21-46fd-b24f-f8af4d5d5f1d
.9606	6222	Mistmeadow Witch	LDaQl	570afcb8-8cf0-4946-863a-be19c0a5e110
.9609	6327	Morselhoarder	LwrKm	589f477e-fd69-4410-b9ba-1d45b25fec31
.9611	13703	Mudbrawler Cohort	Egby5	8fcb1f26-9a2a-40bd-b291-4ef8ce375cdf
.9612	13704	Mudbrawler Raiders	kqP72	cbe4af47-d913-4c19-a027-501e2c78758c
.9613	6385	Murderous Redcap	ky6qD	acadf575-2076-4f0c-b66e-994898adf375
.9615	13786	Niveous Wisps	Yx5yV	bea1e2c4-1671-4322-b8ba-e4e1a879cf37
.9616	6716	Nurturer Initiate	YnndN	2330c78d-1655-4074-a650-27740be4cee1
.9617	13843	Old Ghastbark	Ydqre	5b5ab941-89cc-4fdd-a916-3a54651f6478
.9618	13854	Oona's Gatewarden	EPqa3	972bb6e4-300c-49f5-8305-459a3ba67baa
.9619	6821	Oona, Queen of the Fae	YjONl	fbea42c8-6e9f-499d-9d26-401536afd5c2
.9620	6858	Oracle of Nectars	kAa25	9f6bb004-b8ef-45a0-b9bf-5a3d513689b9
.9621	6889	Order of Whiteclay	LmAJp	06eb5f06-7f9c-4240-bbbb-6c59a49a5f0c
.9622	6970	Painter's Servant	EbqVn	be407a81-b25a-4e5d-845e-be0cc0d18db8
.9623	13903	Pale Wayfarer	Ydqr8	f852508e-7087-42e1-ad9b-c84708e92de7
.9624	13913	Parapet Watchers	EPqal	499f9987-87d8-4cd3-98c4-b6976c70739e
.9627	7274	Plumeveil	E5J7W	aad6c9c6-53db-4f6f-a20b-16dcbae42d0c
.9628	14004	Poison the Well	Ylxnl	cb86eeec-d50f-4823-86bd-35437926a6e4
.9629	7283	Polluted Bonds	k76xj	c6439222-de30-44cd-a53f-a7de0cb00b8f
.9633	14039	Prismwake Merrow	YjWP7	4d7ac836-07c9-469d-9ed0-4a0aab457e31
.9634	7392	Prison Term	LVdzB	b9effd90-c774-4bcd-87b4-6536aff4f825
.9636	7470	Puncture Bolt	L45e7	cb5a0bc1-ab01-4381-8f54-7381a2213cdf
.9637	7479	Puppeteer Clique	YnPWy	c348dba8-5ca1-4d5b-a374-6dc2114d1c58
.9638	14067	Puresight Merrow	YNq8n	77f25680-d1b3-4bf6-83e2-2eea0b5419ad
.9640	7507	Pyre Charger	YxxDQ	4998ac4f-b461-4ab8-9680-81c396df371a
.9641	7584	Rage Reflection	Lz9om	b767e176-1df5-4adc-bf6b-418d71b4dbbe
.9643	14134	Rattleblaze Scarecrow	kaqK8	4b46425f-516c-42f5-8df1-79af17d02a4a
.9644	14138	Raven's Run Dragoon	Lzj4K	b868da85-9d19-4407-a0c3-fc3b2b237cda
.9646	14185	Reknit	E0leJ	10bde9be-0ad8-4f42-a9a9-838bc476c7a6
.9649	14225	Revelsong Horn	Lwral	10a4801c-fa69-47a0-bdfa-f5f110fd0976
.9650	7918	Rhys the Redeemed	LRe5K	b91dadcb-31e9-43b0-b425-c9311af3e9d7
.9652	8012	River Kelpie	k7DWZ	81efe7cf-81f0-4799-813f-73ec8d865190
.9655	8080	Roughshod Mentor	EZq8X	abe77862-516f-4eb2-9a41-0c6401d02843
.9656	14333	Rune-Cervin Rider	kyo04	9d9574f6-40b3-4fe2-950c-234bc358ecf6
.9658	8120	Runes of the Deus	kqP5e	0a5a84c7-c27f-49a2-8ae8-cb8e34ce0766
.9659	14340	Rustrazor Butcher	EWq8D	daa0dd3e-51d1-4d75-b0f4-835992f420d6
.9661	8168	Safehold Elite	Ebj68	d049f233-7fcb-49cb-897b-a12d57692fe0
.9662	14356	Safehold Sentry	Ebqyn	caa8bd74-9897-4515-b1a0-50d5f1bda673
.9663	8169	Safewright Quest	LmAlr	61edb39b-ff82-4568-971f-baf22e209c88
.9665	8271	Savor the Moment	LVq85	93a0d9ad-31bf-4561-a5b2-f44a12a2c2c2
.9666	14419	Scar	EJqVM	b34e3f7c-468a-456c-8ed0-0cb88f6d86fc
.9668	14443	Scrapbasket	EPq8l	3c7f0a6d-4127-4ea4-be16-2ed6b263a3f3
.9669	14456	Scuttlemutt	kXeeZ	5fbd8e7c-13cb-4aea-a3cb-c7ed29d43163
.9670	8374	Scuzzback Marauders	ky6nD	0e013b28-7a90-4b4e-a91c-7d864105d28b
.9671	8375	Scuzzback Scrapper	Ylx7l	8e2ed66f-75bd-43d8-90c4-cb0a5827b2f0
.9672	8437	Seedcradle Witch	YoJ3W	a0ae8525-ce10-40bd-8980-a05fb81a0fac
.9673	8621	Shield of the Oversoul	YdqD8	54040bc6-dd7c-4933-bfac-d0d6d2c78157
.9674	8697	Sickle Ripper	Yl1JG	831462c0-476b-4106-8381-e4177626b570
.9675	14607	Silkbind Faerie	YjWz7	12d06328-a124-40e4-a9d8-2342a881970e
.9677	14687	Slinking Giant	E5oDM	b259c6cd-43c8-415e-baca-b31e2374631f
.9678	8942	Smolder Initiate	L3gy6	16ecbed3-3a41-4823-8cd2-498daaaa0d4f
.9679	8999	Somnomancer	LRqMz	eaf51122-fd7c-40b5-b759-65e21c28e3d6
.9680	9008	Sootstoke Kindler	Lwr3l	4b2260b4-c069-4f59-9bd9-35745c98c518
.9681	14735	Sootwalkers	YeqV1	f36c7932-cc1e-4b1f-ae39-2f04b84bcddb
.9682	14780	Spell Syphon	kXqKK	b883113c-e52b-4633-b4a4-016093327b6a
.9683	9215	Spiteflame Witch	E0loJ	41d1a332-f950-4f56-9b1e-37c0954e72f6
.9684	9220	Spiteful Visions	E5BqP	e2475965-01a6-4a32-bca9-80018ab31d9a
.9685	14816	Splitting Headache	Y83n4	168d790f-9163-498c-b96d-fdeb2070bda0
.9686	9336	Steel of the Godhead	EJa85	0d3c9145-14d0-4731-bc07-eb4c3f71d7e4
.9687	14912	Strip Bare	EWqbD	51173fa1-7cd4-4093-982a-db0d46564a8a
.9690	9616	Sygg, River Cutthroat	E67ro	1b10e23a-7cf5-47dc-9c51-5cbe444a99c7
.9693	9716	Tattermunge Maniac	kOqMo	88f80d05-0bc9-4f35-afc4-8e2ae81b94df
.9694	9717	Tattermunge Witch	E5Xgd	37c9916a-2806-4c3d-a152-5543071cc311
.9696	9890	Thistledown Liege	YNqMn	20e34233-0972-4aa7-a5ab-eabed2235148
.9697	15066	Thornwatch Scarecrow	k90Je	3489ac0a-cbdb-43d5-be73-6cb65ae54a20
.9699	9926	Thoughtweft Gambit	kAara	b7990b23-d460-46e2-bb05-396e2a653429
.9700	15116	Toil to Renown	Ynn3Z	d54fd436-35eb-4207-9439-de652234dd50
.9701	15133	Torpor Dust	EQqMa	8840551f-d43a-487f-a960-9b220dec5df4
.9705	10214	Trip Noose	EP0xp	ac039d9a-d248-497f-ac84-16ccc568f283
.9706	10268	Turn to Mist	kq2Kz	160d3bf1-5f8b-431c-bb4e-a6874c69817a
.9711	10557	Vexing Shusher	EWerD	7e0acfb7-c2d9-4b94-9ac6-9374856abad1
.9712	15343	Viridescent Wisps	Ydql8	6c33871f-0e6a-4616-b484-e79b1945255f
.9713	15401	Wanderbrine Rootcutters	EJqwM	ab739d64-cdcd-4f07-9854-e067c37c4f41
.9714	15433	Watchwing Scarecrow	Ebqm0	5c7774fd-3460-46e3-9c9c-7aa70f2ff6d8
.9715	10910	Wheel of Sun and Moon	Ydq1w	55976e4b-718f-44b2-b93d-de5f75dc3bbe
.9716	15458	Whimwader	LmA1R	b10e1d8b-edae-4b5e-b897-2c0a307e650c
.9718	15484	Wild Swing	Ylx1j	320ade77-30be-4930-80ca-86028c010b1b
.9719	15487	Wildslayer Elves	Erm1o	3323467c-132f-469a-90fc-9d3b0fb004aa
.9720	10982	Wilt-Leaf Liege	Y8K34	0a0bcfad-cb7e-4b12-b308-a4a1245bd835
.9721	10990	Windbrisk Raptor	E6jOp	5df7b710-d44c-4ebc-be5b-f81d697086c4
.9722	15501	Wingrattle Scarecrow	YjWQ5	61c5d86e-1ce1-4386-b70f-73b24351d6ae
.9724	15523	Woeleecher	E5oOB	d05c7868-e589-478e-af0c-512d0fe4f253
.9726	11072	Woodfall Primus	LVlmK	5da88d23-8650-4b55-a3f9-e964427660ed
.9730	15577	Zealous Guardian	E0lOe	9951214b-43a9-4c51-bbb4-05bac81b9866
.9731	11444	Aerie Ouphes	kyolX	b2e4cb09-c99f-4a17-a6fd-55c9a169a808
.9732	11486	Altar Golem	LwrmK	fed81c72-743d-4d2a-97a6-22f5651e15d5
.9733	490	Antler Skulkin	LDQ0x	ca66c361-3cea-4f9c-836d-3513f05d6b22
